recipe_urls,recipe_name,subheading,serves,cooking_time,difficulty,ingredients,diet,tags,description,image_url
https://www.jamieoliver.com/recipes/lamb-recipes/butterflied-leg-of-lamb-with-mexican-style-marinade/,Butterflied leg of lamb,With Mexican-style marinade,8                                                                                                            ,1 hour 25 minutes plus marinating                                                    ,"Not too tricky                                                    
","['1 x 2 kg leg of lamb', '2 dried ancho chillies (see tip)', '½ teaspoon black peppercorns', '1 teaspoon pink peppercorns', '2 teaspoons fennel seeds', '1 teaspoon coriander seeds', '1 lemon', '1 teaspoon sweet smoked paprika', '6 tablespoons olive oil', '2 tablespoons red wine vinegar', '1 bunch of fresh oregano', '4 cloves of garlic', '2 fresh red chillies', 'SALAD', '2 chicory', '1 large handful of watercress', '1 pomegranate', 'HARISSA YOGHURT DRESSING', '1-2 teaspoons harissa', '500 g fat-free Greek yoghurt']","['Gluten-freegf', 'Gluten-freegf']","['Jamie Magazine', 'Alfresco', 'Aussie Christmas', 'Australia day', ""Father's day"", 'Mains']","
                                            “Mexican-style lamb leg grilled with peppercorns, paprika and fennel, served with harissa yoghurt. Delicious!
 ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/6ha0DfVS4RLAJFWCPV7G4U.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/beef-recipes/chilli-con-carne-with-popping-kidney-beans/,Chilli con carne with popped kidney beans,"Sweet smoky paprika, punchy fresh chilli",10                                                    ,2 hours 25 minutes                                                    ,"Not too tricky                                                    
","['2 dried chillies , such as chipotle', '2 red onions', '4 cloves of garlic', '1 bunch of fresh coriander (30g)', '3 fresh red chillies', 'olive oil', '2 carrots', '1½ tablespoons sweet smoked paprika', '1 stick of cinnamon', '1 tablespoon cumin seeds', '500 g higher-welfare minced pork', '500 g higher-welfare minced beef', '4 x 400 g tins of plum tomatoes', '3 mixed-colour peppers', '2 x 400 g tins of kidney beans']","['Gluten-freegf', 'Gluten-freegf']","['Jamie Magazine', 'Beef', 'Bonfire night recipes', ""Father's day"", 'Mexican', 'Halloween']","
                                            “A good, slow-cooked chilli always goes down a storm and is great for feeding a crowd. I’ve also included popped kidney beans for fantastic texture. Serve it with whatever you fancy – rice, jacket potatoes, flatbreads, tacos – it’s your call.  ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/46258212.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/beef-recipes/pulled-brisket-chilli/,Pulled brisket chilli,,20 to 25                                                                                                            ,4 hours 55 minutes                                                    ,"Not too tricky                                                    
","['1.5 kg beef brisket', '1 large stick of cinnamon', '1 tablespoon ground cumin', '1 tablespoon smoked paprika', '1 heaped tablespoon dried oregano', 'olive oil', '2 fresh bay leaves', '2 red peppers', '2 yellow peppers', '2 x 400 g tins of plum tomatoes', '400 ml organic beef stock', '3-4 fresh red chillies', '2 red onions', '½ a bunch of fresh coriander', 'red wine vinegar', 'soft tortillas', 'Greek-style yoghurt', 'GUACAMOLE', '6 ripe avocados', '1 bunch of fresh coriander', '1 small red onion', '4-5 limes', '4 ripe mixed colour tomatoes', '1-2 fresh red chillies']","['Gluten-freegf', 'Gluten-freegf']","['Jamie Magazine', 'Beef', 'American', 'Mains', 'One-pan recipes', 'Stew']","
                                            “""For me, the joy of a good chilli isn’t mince – I want texture. As for guacamole, don’t buy smooth pre-made stuff – the authentic stuff is hand-scrunched. You can also eat it with tacos, fajitas, fish… the options are endless."" ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/0TSt2Nz9K4m95peIPPR-l7.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/chicken-recipes/cajun-roast-chicken-veg-spicy-gravy/,"Cajun roast chicken, veg & spicy gravy",,6                                                                                                            ,1 hour 40 minutes                                                    ,"Not too tricky                                                    
","['1 x 1.6 kg whole free-range chicken', '1 teaspoon dried oregano', '2 teaspoons smoked paprika', '2 tesapoons cayenne pepper', '1 teaspoon allspice berries', '1 orange', '1 bunch of fresh thyme', 'olive oil', '1 onion', '750 g carrots', '1.25 kg potatoes', '4 cloves of garlic', '2 tablespoon runny honey', '1 organic stock cube', '1 tablespoon plain flour']","['Dairy-freedf', 'Dairy-freedf']","['Jamie Magazine', 'Chicken', 'Sunday lunch', 'Mains', 'Potato']","
                                            “Switch up your classic roast dinner with the flavour-packed spice blend in this simple recipe – you won’t regret it! ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/46256970.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/vegetable-recipes/super-noodle-ramen-with-kale-barbecue-mushrooms/,Super noodle ramen with kale & barbecue mushrooms,,4                                                                                                            ,2 hours 10 minutes                                                    ,"Not too tricky                                                    
","['1 bulb garlic', '1 large brown onion', 'olive oil', '1 large bunch of kale , (200g),mixed colours if you can get them', '2 tablespoons dark miso paste', '2 tablespoons white miso paste', '1 heaped teaspoon tahini', '1 tablespoon low-salt soy sauce', '2 tablespoons mirin , or to taste', '1 tablespoon sugar', '1 tablespoon white wine vinegar', '1 fresh red chilli', '400 g mixed mushrooms', '4 tablespoons teriyaki sauce', '250 g brown-rice ramen noodles', '4 tablespoons sesame seeds']","['Veganvg', 'Dairy-freedf', 'Vegetarianv', 'Veganvg', 'Dairy-freedf', 'Vegetarianv']","['Jamie Magazine', 'Vegetables', 'Gorgeous Winter Soups', 'Curry', 'Kale', 'Mushroom']","
                                            “Everything you want in a bowl of ramen: it’s sweet, salty, sour, soft, crunchy and fresh, with a little bit of heat. The dark miso paste adds a salty element while the white miso adds sweetness. Kale is an incredible veg and responds brilliantly to lots of cooking methods. Just make sure it’s washed and dried, to remove any grit. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/ArVSedenaECBJ-lGfGa7JM.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/beef-recipes/sizzling-steak-stir-fry/,Sizzling steak stir-fry,With tenderstem broccoli & noodles,4                                                                                                            ,25 minutes                                                    ,"Not too tricky                                                    
","['320 g tenderstem broccoli', '2 x 250 g lean flank steak', '2 teaspoons coriander seeds', '250 g medium free-range egg noodles', '3 teaspoons sesame oil', '1 red onion', '2 cloves of garlic', '6 cm piece of fresh ginger', 'olive oil', '3 tablespoons soy sauce', '1 lime', '1 fresh red chilli']",[],"['Beef', 'Asian', 'Steak', 'Healthy dinner ideas', 'Mains', 'Quick fixes']","
                                            “With juicy steak, crunchy greens and sticky soy, this beef stir-fry recipe is a real winner. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/76647784.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/vegetable-recipes/spicy-corn-chickpea-burgers/,Spicy corn & chickpea burgers,with smoky sweet potato wedges,4                                                                                                            ,40 minutes plus chilling                                                    ,"Not too tricky                                                    
","['800 g sweet potatoes', '2 teaspoons smoked paprika', 'olive oil', '1 x 400 g tin of chickpeas', '1 x 340 g tin of sweetcorn', '½ a bunch of fresh coriander , (15g)', '½ teaspoon ground coriander', '½ teaspoon ground cumin', '3 heaped tablespoons plain flour , plus extra for dusting', '1 lemon', '1 small round lettuce', '2 large ripe tomatoes', 'tomato ketchup', '4 wholemeal burger buns', 'extra virgin olive oil']","['Vegetarianv', 'Vegetarianv']","['Vegetables', 'Australia day', 'Alfresco', 'Sweet potato', 'Potato', 'Bread']","
                                            “Packed with spices, herbs and a hit of lemon zest, these vegan burgers ensure you get all the joy of tucking into a burger – all those beautiful contrasting textures. Making these veg-packed beauties gives us two of our 5-a-day, and because they’re only full of the good stuff, they’re super-healthy, but seriously satisfying, too. This recipe makes four burgers, so get your patties made at step 6 and freeze any remaining depending on how many mouths you’re feeding. If you’ve got any salady bits and bobs hanging around, serve them up alongside your burger. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/81304312.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/rice-recipes/oozy-courgette-risotto/,Oozy courgette risotto,with buffalo mozzarella & fresh basil,4                                                                                                            ,40 minutes                                                    ,"Not too tricky                                                    
","['1 large onion', '1 large clove of garlic', '2 sticks of celery', '1 knob of unsalted butter', 'olive oil', '2 small courgettes (300g)', '800 ml organic vegetable stock', '1 bunch of fresh basil', '40 g Italian hard cheese', '300 g arborio rice', '200 ml white wine , optional', '1 fresh red chilli', '2 x 125 g balls of buffalo mozzarella']","['Vegetarianv', 'Vegetarianv']","['Dinner Party', 'Italian', 'Courgette', 'Mains', 'One-pan recipes', 'Pasta & risotto']","
                                            “This is the coming together of three beautiful ingredients – mozzarella, basil and courgette – to make an oozy, cheesy, scrumptious risotto. White wine gives any risotto a beautiful depth of flavour, but don’t worry if you haven’t got any, swap in the same amount of extra stock instead – it will still taste fantastic. This recipe includes two of your 5-a-day, so it’s comfort food that still delivers on the nutrition front – you’ve got to love it! ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/46337890.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/chicken-recipes/wine-braised-chicken-with-roasted-grapes/,Wine-braised chicken,With roasted grapes,4                                                                                                            ,1 hour 15 minutes                                                    ,"Showing off                                                    
","['olive oil', '1 x 1.5 kg whole free-range chicken', '4 onions', '4 carrots', '2 cloves of garlic', '½ a bunch of fresh rosemary', '1 heaped tablespoon plain flour', '300 ml white wine', '200 ml organic chicken stock', '600 g potatoes', '2 handfuls of red and green grapes', 'a few sprigs of fresh flat-leaf parsley']","['Dairy-freedf', 'Dairy-freedf']","['Jamie Magazine', 'Chicken', 'Dinner Party', 'Sunday lunch', 'Mains', 'Chicken thighs']","
                                            “Juicy chicken, cooked in wine with pops of sweetness from the roasted grapes – delicious! ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/46264861.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/pork-recipes/quail-sausage-skewers-with-celeriac/,Quail & sausage skewers with celeriac,"with pear, streaky bacon & winter greens",4                                                                                                            ,1 hour 55 minutes                                                    ,"Not too tricky                                                    
","['1 large celeriac', '2 knobs of butter', '2 sprigs of fresh thyme', 'olive oil', '3 quality cumberland sausages', '3 quail , (see tip)', '10 fresh bay leaves', '⅓ loaf of sourdough', '8 cloves of garlic', '1 pear', '4 long rosemary sprigs or skewers', '1 whole nutmeg , for grating', '4 thick rashers of higher-welfare smoked streaky bacon', 'runny honey', 'balsamic vinegar', '4 large handfuls of winter greens, such as Swiss chard or cavolo nero', 'extra virgin olive oil', '½ a lemon', '3 tablespoons Greek yoghurt or crème fraîche']",[],"['Jamie Magazine', 'Pork', 'Alfresco', ""Father's day"", 'Sausage', 'Mains']","
                                            “These skewers can be as humble or as exciting as you like.  ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/8wgrm-Ekqq6AkE4nRv6tbL.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/duck-recipes/roast-duck-leg-cherry-watercress-amp-feta-salad/,"Roast duck leg, cherry, watercress & feta salad",,2-4                                                                                                            ,45 minutes                                                    ,"Super easy                                                    
","['2 duck legs', '250 g cherries', '100 g watercress', '150 g feta cheese', 'VINAIGRETTE', '1 tablespoon extra virgin olive oil', '1 teaspoon extra virgin plum seed oil , (see note)', '1 tablespoon balsamic vinegar']","['Gluten-freegf', 'Gluten-freegf']","['Jamie Magazine', 'Dinner for two', 'Dinner Party', 'Mains', 'Starters', 'Feta']",,"https://img.jamieoliver.com/jamieoliver/recipe-database/66VQeX3aKAp90jUl9mkcmF.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/lamb-recipes/beautiful-lamb-shanks/,Beautiful lamb shanks,"With tomatoes, chillies & garlic",4                                                                                                            ,3 hours 30 minutes                                                    ,"Not too tricky                                                    
","['2-3 smoked ancho chillies', '1 large handful of raisins', '285 ml unsweetened apple juice', '4 lamb shanks', 'olive oil', '3 red onions', '8 cloves of garlic', '2-3 fresh red chillies', '1 heaped teaspoon smoked paprika', '3 fresh bay leaves', '2-4 sprigs of fresh rosemary', '1 x 400 g tin of quality plum tomatoes', '750 ml organic chicken stock , optional', 'red wine vinegar']",[],"['Jamie Magazine', 'Dinner Party', 'Easter treats', ""Father's day"", 'Mains', 'Stew']","
                                            “This is a killer dinner! Rehydrating dried chillies in apple juice with raisins releases their heat and infuses them with a sticky sweetness that goes insanely well with lamb. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/46257968.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/pork-recipes/pork-afelia/,Pork afelia,"Coriander seeds, passata & red wine",8                                                                                                            ,2 hours 20 minutes                                                    ,"Super easy                                                    
","['1 onion', '2-3 garlic cloves', '2 tablespoons coriander seeds', '4 tablespoons olive oil', '1.5 kg higher-welfare pork shoulder , cut into 5cm pieces', '375 ml dry red wine', '200 ml passata', 'kefalotiri or Parmesan cheese']","['Gluten-freegf', 'Gluten-freegf']","['Jamie Magazine', 'Pork', 'Stew', 'Mains']","
                                            “This Cypriot classic uses coriander seeds for its distinctive taste.  ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/46264112.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/chicken-recipes/gurkha-chicken-curry/,Gurkha chicken curry,Fragrant yoghurt marinade,8                                                                                                            ,1 hour 45 minutes plus marinating                                                    ,"Not too tricky                                                    
","['8 large free-range chicken thighs , skin on, bone in', '1 large onion', '3 potatoes', '4 large ripe tomatoes', '½ a bunch of fresh coriander , (15g)', 'vegetable oil', '1 stick of cinnamon', '4 cloves', '1 teaspoon cumin seeds', '3 fresh bay leaves', '1 teaspoon ground turmeric', '1 tablespoon ground coriander', '1 fresh red chilli , (optional)', 'MARINADE', '5 cm piece of ginger', '1 bulb of garlic', '1 teaspoon fennel seeds', '5 cardamom pods', '1 teaspoon hot chilli powder', '1 lemon', '250 ml fat-free natural yoghurt']","['Gluten-freegf', 'Gluten-freegf']","['Chicken', 'Dinner Party', 'Indian', 'Curry', 'Chicken thighs', 'Potato']","
                                            “Swap your usual Friday night takeaway for this amazing and comforting homemade chicken curry. It’s fresh, fragrant, crammed with flavour, and the charred chicken is so ridiculously tender it falls right off the bone. Everyone needs to try this super-tasty Gurkha curry – trust me, it’s happiness guaranteed and people go mad for it. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/35dPmFZH4i2AqpchxVd7pV.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/game-recipes/rabbit-ragu/,Rabbit ragu,"White wine, mascarpone & crisp pangrattato",6                                                                                                            ,4 hours 50 minutes                                                    ,"Not too tricky                                                    
","['35 g pancetta', '2 stalks of celery', '1 small leek', '1 carrot', '1 onion', '2 cloves of garlic', '½ a bunch of fresh parsley', '30 g pork fat', '35 g prosciutto fat', '1 x 700 g wild rabbit, deboned and diced (about 450g meat)', '1 fresh bay leaf', '½ a small bunch of fresh sage', '2 sprigs of fresh rosemary', '90 ml white wine', '1 fresh red chilli', '500 ml organic vegetable stock', '500 g tagliolini', '4 tablespoons mascarpone cheese', '1 lemon', '20 g butter', '40 g Parmesan cheese', 'PANGRATTATO', 'olive oil', '1 clove of garlic', '50 g breadcrumbs']",[],"['Jamie Magazine', 'Game', 'Dinner Party', ""Father's day"", 'Mains', 'Stew']","
                                            “Prosciutto fat is easy to come by at Jamie’s Italian, but if you can’t get any from your friendly Italian deli owner use extra pork fat instead.   ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/63EEEjZKKXM8fxJIfhLz3Y.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/vegetables-recipes/broccoli-soup/,Broccoli soup,,3                                                                                                            ,20 minutes                                                    ,"Super easy                                                    
","['1 clove of garlic', '2 sticks of celery', '400 g broccoli', '½ a bunch of fresh mint', 'olive oil', '1 litre chicken or vegetable stock cube , organic if you can afford', 'ricotta cheese']","['Gluten-freegf', 'Vegetarianv', 'Gluten-freegf', 'Vegetarianv']","['Jamie Magazine', 'Vegetables', 'Freezer-friendly recipes', 'Family one-pan recipes', 'Lunch & dinner recipes', 'Mains']",,"https://img.jamieoliver.com/jamieoliver/recipe-database/46257662.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/pasta-recipes/pasta-with-aubergine-tomato-sauce/,Pasta with aubergine & tomato sauce,Topped with fresh basil & ricotta,4 to 6                                                                                                            ,40 minutes                                                    ,"Not too tricky                                                    
","['1 small onion', '2 cloves of garlic', '½ a bunch of fresh basil', '2 aubergines', '4-6 tablespoons olive oil', '1 x 400 g tin of quality chopped tomatoes', '500 g dried rigatoni', '80 g ricotta cheese']","['Vegetarianv', 'Vegetarianv']","['Jamie Magazine', 'Mains', 'Lunch & dinner recipes', 'Healthy dinner ideas', 'Healthy vegetarian recipes', 'Pasta & risotto']","
                                            “This deliciously simple veggie pasta makes the perfect midweek dinner. Enjoy! ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/46262289.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/beef-recipes/beef-brisket-with-red-wine-shallots/,Beef brisket with red wine & shallots,,8                                                                                                            ,2 hours 35 minutes                                                    ,"Not too tricky                                                    
","['12 shallots', '6 cloves of garlic', '2 tablespoons extra virgin olive oil', '1.5 kg brisket of beef , rolled and tied', '1 whole nutmeg , for grating', '1 x 400 g tin of chopped tomatoes', '2 tablespoons tomato purée', '250 ml red wine', '2 fresh bay leaves', '1 stick of cinnamon', '1 small handful of black olives', '1 teaspoon dried oregano', 'a few sprigs of fresh thyme', '2 tablespoons red wine vinegar']","['Dairy-freedf', 'Gluten-freegf', 'Dairy-freedf', 'Gluten-freegf']","['Jamie Magazine', 'Beef', 'Greek', 'Stew', 'Mains', 'Slow-cooker']","
                                            “This stew is a version of the Greek favourite stifado. Normally the Greeks use diced beef for stifado, but whole briskets seem to work well, too. Brisket is one of the cheapest cuts you can buy, but this recipe transforms it into something very special!  ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/46257539.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/vegetables-recipes/spiced-parsnip-amp-lentil-soup-with-chilli-oil/,Spiced parsnip & lentil soup with chilli oil,,4-6                                                                                                            ,2 hours 20 minutes                                                    ,"Not too tricky                                                    
","['1 small smoked higher-welfare ham hock', '1 onion', '3cm piece of ginger', '400 g parsnips', 'olive oil', '2 tablespoons rogan josh paste', '250 g red lentils', '1.6 litres organic vegetable stock , (optional)', 'a few sprigs of fresh mint', 'fat-free Greek yoghurt', 'CHILLI OIL', '3 tablespoons groundnut oil', '1 garlic clove', '2 red chillies']","['Gluten-freegf', 'Gluten-freegf']","['Jamie Magazine', 'Vegetables', 'Gorgeous Winter Soups', 'Lentil', 'Mains', 'Starters']","
                                            “The ham hock in this soup is totally optional. Leave it out to make this a meat-free option.  ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/46261814.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/fish-recipes/hake-with-braised-artichokes-peas-amp-bacon/,"Hake with braised artichokes, peas & bacon",,4                                                                                                            ,50 minutes                                                    ,"Not too tricky                                                    
","['olive oil', '8 small shallots', 'a few sprigs of fresh thyme', '4 violet artichokes', '3 rashers of higher-welfare bacon', 'sherry vinegar', '200 ml organic chicken stock', '1 handful of frozen peas', '4 x 125 - 150 g hake fillets, skin on', 'extra virgin olive oil', '1 lemon']","['Dairy-freedf', 'Dairy-freedf']","['Jamie Magazine', 'Dinner Party', 'Starters', 'Mains']","
                                            “The artichoke braise also stands up on its own as a starter, antipasto or side dish.  ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/4lwTtQvXamR8YJ3hbfVQHF.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/eggs-recipes/epic-egg-salad/,Epic egg salad,With DIY salad cream,4                                                                                                            ,20 minutes                                                    ,"Super easy                                                    
","['4 quality anchovies in oil', '½ a lemon', '½ a bunch of fresh flat-leaf parsley', '½ a bunch of fresh chives', '1 dried red chilli', '4 large free-range eggs', '2 round lettuces', '1 red chicory', '1 white chicory', '1 x 20 g punnet cress', 'SALAD CREAM', '½ a clove of garlic', '2 teaspoons Dijon mustard', '2 tablespoons cider vinegar', '6 tablespoons rapeseed oil', '3 tablespoons buttermilk']",[],"['Jamie Magazine', 'Eggs', 'Alfresco', 'Easter treats', 'Mains', 'Starters']","
                                            “Properly done old-school egg salads like this are out of this world – delicious! ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/46260669.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/fish-recipes/fennel-roasted-salmon-with-soft-boiled-eggs/,Fennel-roasted salmon with soft-boiled eggs,,8                                                                                                            ,30 minutes                                                    ,"Super easy                                                    
","['1 tablespoon fennel seeds', '1 x 1 kg side of salmon or 2 x 500g wild salmon fillets, scaled and pin-boned, from sustainable sources', '1 lemon', '6 tablespoons crème fraîche', '3 tablespoons freshly grated horseradish (or use from a jar if you can’t find fresh)', 'extra virgin olive oil', '16 free-range quail eggs or 8 free-range hen eggs', '2 good handfuls of watercress', '½ a bunch of fresh dill']","['Gluten-freegf', 'Gluten-freegf']","['Jamie Magazine', 'Mains', 'Starters', 'Eggs', 'Salmon']","
                                            “If you can, use wild salmon, which is at its best at this time of year. It has a deeper, slightly sweeter flavour than the farmed variety and is lovely and pink.  ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/8XGiFWd84DgBlBWFs8LxFS.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/pork-recipes/black-pudding-crumpets/,Black pudding crumpets,,2                                                                                                            ,10 minutes                                                    ,"Super easy                                                    
","['100 g quality black pudding', '1 eating apple', '1 lemon', 'olive oil', '3 tablespoons maple syrup', '4 crumpets', 'extra virgin olive oil', '30 g watercress']",[],"['Jamie Magazine', 'Pork', 'Burns Night Specials', ""St. George's Day"", 'Sausage', 'Breakfast']","
                                            “A perfect friendship of flavours: rich, crisp, gnarly black pudding; sweet, maple apples; and fresh, sharp, lemony watercress, served on the humble crumpet. Delicious.  ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/46257478.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/pork-recipes/haggis-scotch-eggs/,Haggis scotch eggs,,4                                                    ,40 minutes                                                    ,"Not too tricky                                                    
","['6 medium free-range eggs', '160 g quality haggis', 'a few sprigs of fresh flat-leaf parsley', '200 g higher-welfare pork sausage meat or 2 thick higher-welfare pork sausages', '40 g plain flour', '1 splash of milk', '120 g panko breadcrumbs', '500 ml vegetable oil , for deep-frying']",[],"['Jamie Magazine', 'Pork', 'Afternoon tea', 'Alfresco', 'Burns Night Specials', 'Snacks']",,"https://img.jamieoliver.com/jamieoliver/recipe-database/EYfOF93AKAQ8Kf9e0gZJy2.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/game-recipes/venison-steak-frites/,Venison steak-frites,"with a garlic, chilli & rosemary marinade",2                                                                                                            ,20 minutes plus marinating time                                                    ,"Not too tricky                                                    
","['1 clove of garlic', '1 dried red chilli', '2 sprigs of fresh rosemary', '½ an orange or 1 lemon', 'olive oil', '2 venison haunch steaks', 'English mustard', 'cranberry sauce or redcurrant jelly', 'SHOESTRING FRIES', '500 g baking potatoes', '1 litre vegetable oil , for deep-frying']","['Dairy-freedf', 'Dairy-freedf']","['Jamie Magazine', 'Game', 'Dinner Party', ""Father's day"", 'Dinner for two', 'Venison']","
                                            “Although you can make this with venison fillet, haunch steak is just as good for frying; not only is it cheaper, but it has a good texture.  ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/46259846.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/vegetables-recipes/picnic-pie/,Picnic pie,"Caramelised onions, griddled veg & goat's cheese",10 to 12                                                                                                            ,2 hours 20 minutes                                                    ,"Showing off                                                    
","['3 cloves of garlic', '3 sprigs of fresh rosemary', '2 large red onions', '2 aubergines', '2 courgettes', '1 medium butternut squash', 'olive oil', '3 large red peppers', '1 tablespoon balsamic vinegar', '½ teaspoon golden caster sugar', '600 g baby spinach', '200 g ricotta cheese', '2 lemons', '60 g Parmesan cheese', 'unsalted butter , for greasing', 'plain flour , for dusting', '640 g shortcrust pastry', '1 bunch of fresh basil', '100 g soft goat’s cheese', '1 large free-range egg']","['Vegetarianv', 'Vegetarianv']","['Jamie Magazine', 'Vegetables', 'Alfresco', 'Mains', 'Pies & pastries', 'Courgette']","
                                            “What better way to kick off the picnic season than with this magnificent pie, which, with its colourful layers of vibrant vegetables, is a brilliant showcase for fresh and seasonal produce. Just add some good bread, your favourite cheeses and chutneys and a bottle or two of chilled rosé, and let the sun shine on! ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/46263987.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/chicken-recipes/one-tray-bake/,One-tray bake,,4 to 6                                                                                                            ,50 minutes                                                    ,"Super easy                                                    
","['1 bunch of fresh basil', '1 bulb of garlic', '1 handful of black olives', '1 small ciabatta loaf', '8 free-range chicken thighs or drumsticks', '2 handfuls of cherry tomatoes', 'olive oil', '1 dried red chilli', '8 slices of higher-welfare pancetta or thin-sliced smoked streaky bacon']","['Dairy-freedf', 'Dairy-freedf']","['Jamie Magazine', 'Chicken', 'Mains', 'One-pan recipes', 'Chicken thighs', 'Tomato']","
                                            “So easy – chuck everything in one tray, then bung it in the oven. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/EroaMZYD4Tn9Lhcefi0llH.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/vegetables-recipes/chickpea-flour-pancakes-with-salad-chutney/,Chickpea flour pancakes with salad & chutney,,4                                                                                                            ,55 minutes                                                    ,"Not too tricky                                                    
","['½ a medium onion', '½ a fresh green chilli', 'a few sprigs of fresh coriander', '½ teaspoon cumin seeds', '1 teaspoon dried pomegranate seeds , (see note)', '300 g gram (chickpea) flour', '½ teaspoon ground coriander', '¼ teaspoon ground turmeric', 'red chilli powder , to taste', 'sunflower oil , for greasing', 'TOMATO & RAISIN CHUTNEY', '50 g golden raisins', '300 g ripe tomatoes', '2 cm piece of ginger', 'a few sprigs of fresh coriander', '1 tablespoon sunflower oil', '1 tablespoon panch phoran , (see note)', '1 small dried red chilli', '1 tablespoon tomato purée', '100 g palm sugar', '60 ml white wine vinegar', '½ teaspoon ground coriander', '¼ teaspoon garam masala', 'AVOCADO & ROCKET SALAD', '2 ripe avocados', '1 large grapefruit', '½ medium red onion', '1 small bunch of baby rocket', '2 tablespoon olive oil', '1 tablespoon aged balsamic vinegar']","['Vegetarianv', 'Dairy-freedf', 'Gluten-freegf', 'Veganvg', 'Vegetarianv', 'Dairy-freedf', 'Gluten-freegf', 'Veganvg']","['Jamie Magazine', 'Vegetables', 'Pancake day', 'Indian', 'Mains', 'Tomato']",,"https://img.jamieoliver.com/jamieoliver/recipe-database/46259819.jpg?tr=w-800,h-1066"
